driver_number,broadcast_name,country_code_x,year,session_name,date_start,time_start,date_end,time_end,gmt_offset,starting_position,wins_before,pit_stops_count,avg_pit_stop_duration,qualifying_position_y,num_stints,used_soft,used_medium,used_hard,num_red_flags,num_safety_car_deployed,num_yellow_flags,num_double_yellow_flags,penalty_seconds,air_temp_mean,track_temp_mean,humidity_mean,pressure_mean,is_rainfall,wind_speed_mean,final_position
10,P GASLY,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,16,0,0,0.0,14,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,11
12,A ANTONELLI,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,8,0,0,0.0,9,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,8
12,A ANTONELLI,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,8,0,0,0.0,9,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,8
14,F ALONSO,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,13,0,0,0.0,8,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,20
14,F ALONSO,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,13,0,0,0.0,8,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,20
16,C LECLERC,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,6,4,0,0.0,2,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,5
16,C LECLERC,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,6,4,0,0.0,2,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,5
18,L STROLL,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,14,0,0,0.0,12,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,12
18,L STROLL,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,14,0,0,0.0,12,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,12
22,Y TSUNODA,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,9,0,0,0.0,10,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,19
22,Y TSUNODA,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,9,0,0,0.0,10,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,19
23,A ALBON,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,10,0,0,0.0,7,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,9
23,A ALBON,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,10,0,0,0.0,7,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,9
27,N HULKENBERG,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,12,0,0,0.0,6,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,18
27,N HULKENBERG,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,12,0,0,0.0,6,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,18
30,L LAWSON,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,20,0,0,0.0,18,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,15
30,L LAWSON,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,20,0,0,0.0,18,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,15
31,E OCON,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,11,0,0,0.0,13,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,7
31,E OCON,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,11,0,0,0.0,13,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,7
44,L HAMILTON,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,5,1,0,0.0,4,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,6
44,L HAMILTON,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,5,1,0,0.0,4,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,6
55,C SAINZ,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,15,3,1,22.4,15,2,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,13
55,C SAINZ,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,15,3,1,22.4,15,2,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,13
63,G RUSSELL,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,2,4,0,0.0,5,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,3
63,G RUSSELL,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,2,4,0,0.0,5,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,3
81,O PIASTRI,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,1,2,0,0.0,3,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,1
81,O PIASTRI,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,1,3,0,0.0,3,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,1
87,O BEARMAN,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,17,0,0,0.0,11,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,10
87,O BEARMAN,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,17,0,0,0.0,11,1,0,1,0,0,0,0,2,0,22.9,35.66,25.43,1018.64,0,1.76,10
1,M VERSTAPPEN,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,4,36,1,22.4,16,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,4
1,M VERSTAPPEN,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,4,36,1,22.4,16,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,4
4,L NORRIS,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,3,6,1,22.2,1,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,2
4,L NORRIS,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,3,6,1,22.2,1,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,2
5,G BORTOLETO,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,19,0,2,23.0,19,3,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,17
5,G BORTOLETO,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,19,0,2,23.0,19,3,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,17
6,I HADJAR,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,7,0,2,22.5,17,3,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,14
6,I HADJAR,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,7,0,2,22.5,17,3,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,14
7,J DOOHAN,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,18,0,1,22.7,20,2,0,1,1,0,0,4,7,10,27.22,35.82,18.23,1010.42,0,2.19,16
7,J DOOHAN,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,18,0,1,22.7,20,2,0,1,1,0,0,4,7,10,27.22,35.82,18.23,1010.42,0,2.19,16
10,P GASLY,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,16,0,1,23.1,14,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,11
10,P GASLY,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,16,0,1,23.1,14,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,11
12,K ANTONELLI,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,8,0,1,22.6,9,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,8
12,K ANTONELLI,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,8,0,1,22.6,9,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,8
14,F ALONSO,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,13,0,0,0.0,8,1,0,1,0,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,20
14,F ALONSO,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,13,0,0,0.0,8,1,0,1,0,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,20
16,C LECLERC,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,6,4,1,22.1,2,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,5
16,C LECLERC,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,6,4,1,22.1,2,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,5
18,L STROLL,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,14,0,1,22.9,12,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,12
18,L STROLL,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,14,0,1,22.9,12,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,12
22,Y TSUNODA,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,9,0,3,27.7,10,4,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,19
22,Y TSUNODA,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,9,0,3,27.7,10,4,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,19
23,A ALBON,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,10,0,1,23.3,7,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,9
23,A ALBON,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,10,0,1,23.3,7,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,9
27,N HULKENBERG,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,12,0,1,22.9,6,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,18
27,N HULKENBERG,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,12,0,1,22.9,6,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,18
30,L LAWSON,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,20,0,2,22.4,18,3,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,15
30,L LAWSON,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,20,0,2,22.4,18,3,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,15
31,E OCON,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,11,0,1,23.1,13,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,7
31,E OCON,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,11,0,1,23.1,13,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,7
44,L HAMILTON,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,5,1,2,22.3,4,3,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,6
44,L HAMILTON,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,5,1,2,22.3,4,3,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,6
55,C SAINZ,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,15,3,1,22.7,15,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,13
55,C SAINZ,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,15,3,1,22.7,15,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,13
63,G RUSSELL,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,2,4,1,22.3,5,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,3
63,G RUSSELL,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,2,4,1,22.3,5,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,3
81,O PIASTRI,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,1,2,1,23.9,3,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,1
81,O PIASTRI,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,1,3,1,23.9,3,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,1
87,O BEARMAN,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,17,0,1,22.8,11,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,10
87,O BEARMAN,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,17,0,1,22.8,11,2,0,1,1,0,0,4,7,0,27.22,35.82,18.23,1010.42,0,2.19,10
1,M VERSTAPPEN,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,1,36,1,24.3,5,2,0,1,1,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,1
4,L NORRIS,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,2,6,1,23.2,1,2,0,1,1,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,2
5,G BORTOLETO,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,17,0,1,23.4,17,2,0,1,1,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,19
6,I HADJAR,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,7,0,1,23.3,10,2,0,1,1,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,8
7,J DOOHAN,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,19,0,1,23.3,14,2,1,0,1,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,15
10,P GASLY,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,11,0,1,26.0,8,2,0,1,1,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,13
12,K ANTONELLI,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,6,0,1,24.3,13,2,0,1,1,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,6
14,F ALONSO,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,12,0,1,25.7,15,2,0,1,1,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,11
16,C LECLERC,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,4,4,1,23.3,4,2,0,1,1,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,4
18,L STROLL,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,20,0,2,23.65,19,3,1,1,1,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,20
22,Y TSUNODA,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,14,0,1,24.1,9,2,0,1,1,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,12
23,A ALBON,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,9,0,1,23.0,7,2,0,1,1,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,9
27,N HULKENBERG,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,16,0,1,23.5,20,2,0,1,1,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,16
30,L LAWSON,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,13,0,1,23.6,12,2,1,1,0,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,17
31,E OCON,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,18,0,1,24.4,18,2,0,1,1,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,18
44,L HAMILTON,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,8,1,1,22.9,6,2,0,1,1,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,7
55,C SAINZ,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,15,3,1,23.3,11,2,1,1,0,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,14
63,G RUSSELL,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,5,4,1,23.1,3,2,0,1,1,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,5
81,O PIASTRI,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,3,4,1,23.0,2,2,0,1,1,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,3
87,O BEARMAN,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,10,0,1,24.8,16,2,0,1,1,0,0,0,0,0,14.43,20.51,76.37,1009.32,0,1.2,10
1,M VERSTAPPEN,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,7,37,2,27.25,8,3,1,1,1,0,1,0,2,0,27.05,31.87,45.33,1008.13,0,2.11,6
4,L NORRIS,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,6,6,2,26.9,2,3,1,1,0,0,1,0,2,10,27.05,31.87,45.33,1008.13,0,2.11,3
5,G BORTOLETO,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,18,0,2,24.700000000000003,18,3,0,1,1,0,1,0,2,0,27.05,31.87,45.33,1008.13,0,2.11,19
6,I HADJAR,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,12,0,2,24.9,7,3,1,1,1,0,1,0,2,0,27.05,31.87,45.33,1008.13,0,2.11,14
7,J DOOHAN,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,11,0,2,24.85,12,3,1,1,1,0,1,0,2,5,27.05,31.87,45.33,1008.13,0,2.11,15
10,P GASLY,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,4,0,2,24.95,6,3,1,1,1,0,1,0,2,0,27.05,31.87,45.33,1008.13,0,2.11,7
12,K ANTONELLI,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,5,0,3,24.633333333333336,5,4,1,1,0,0,1,0,2,0,27.05,31.87,45.33,1008.13,0,2.11,11
14,F ALONSO,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,13,0,2,24.8,14,3,0,1,1,0,1,0,2,0,27.05,31.87,45.33,1008.13,0,2.11,16
16,C LECLERC,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,2,4,2,24.5,3,3,0,1,1,0,1,0,2,0,27.05,31.87,45.33,1008.13,0,2.11,4
18,L STROLL,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,19,0,2,24.55,17,3,1,1,1,0,1,0,2,0,27.05,31.87,45.33,1008.13,0,2.11,18
22,Y TSUNODA,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,10,0,2,25.55,20,3,1,1,0,0,1,0,2,0,27.05,31.87,45.33,1008.13,0,2.11,9
23,A ALBON,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,15,0,2,25.6,15,3,1,1,1,0,1,0,2,0,27.05,31.87,45.33,1008.13,0,2.11,12
27,N HULKENBERG,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,16,0,2,24.2,19,3,1,1,0,0,1,0,2,0,27.05,31.87,45.33,1008.13,0,2.11,13
30,L LAWSON,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,17,0,2,24.65,13,3,1,1,1,0,1,0,2,15,27.05,31.87,45.33,1008.13,0,2.11,17
31,E OCON,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,14,0,2,24.8,11,3,1,1,1,0,1,0,2,0,27.05,31.87,45.33,1008.13,0,2.11,8
44,L HAMILTON,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,9,1,2,24.3,10,3,0,1,1,0,1,0,2,0,27.05,31.87,45.33,1008.13,0,2.11,5
55,C SAINZ,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,8,3,3,28.666666666666668,9,4,1,1,1,0,1,0,2,10,27.05,31.87,45.33,1008.13,0,2.11,20
63,G RUSSELL,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,3,4,2,24.05,4,3,1,1,0,0,1,0,2,0,27.05,31.87,45.33,1008.13,0,2.11,2
81,O PIASTRI,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,1,4,2,24.65,1,3,1,1,0,0,1,0,2,0,27.05,31.87,45.33,1008.13,0,2.11,1
87,O BEARMAN,,2025,Race,2025-04-13,15:00:00,2025-04-13,17:00:00,03:00:00,20,0,2,24.65,16,3,1,0,1,0,1,0,2,0,27.05,31.87,45.33,1008.13,0,2.11,10
1,M VERSTAPPEN,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,1,37,1,26.0,4,2,0,1,1,0,1,3,6,10,29.48,37.82,62.73,1006.77,0,1.03,2
4,L NORRIS,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,10,6,1,20.4,1,2,0,1,1,0,1,3,6,0,29.48,37.82,62.73,1006.77,0,1.03,4
5,G BORTOLETO,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,20,0,1,21.8,19,2,0,1,1,0,1,3,6,0,29.48,37.82,62.73,1006.77,0,1.03,18
6,I HADJAR,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,14,0,1,20.8,11,2,0,1,1,0,1,3,6,0,29.48,37.82,62.73,1006.77,0,1.03,10
7,J DOOHAN,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,17,0,2,21.0,15,3,0,1,1,0,1,3,6,0,29.48,37.82,62.73,1006.77,0,1.03,17
10,P GASLY,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,9,0,0,0.0,8,1,0,1,0,0,1,3,6,0,29.48,37.82,62.73,1006.77,0,1.03,20
12,K ANTONELLI,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,5,0,1,20.3,10,2,0,1,1,0,1,3,6,0,29.48,37.82,62.73,1006.77,0,1.03,6
14,F ALONSO,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,13,0,1,21.8,14,2,0,1,1,0,1,3,6,0,29.48,37.82,62.73,1006.77,0,1.03,11
16,C LECLERC,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,4,4,1,20.1,5,2,0,1,1,0,1,3,6,0,29.48,37.82,62.73,1006.77,0,1.03,3
18,L STROLL,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,16,0,1,20.4,20,2,0,1,1,0,1,3,6,0,29.48,37.82,62.73,1006.77,0,1.03,16
22,Y TSUNODA,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,8,0,0,0.0,9,1,0,1,0,0,1,3,6,0,29.48,37.82,62.73,1006.77,0,1.03,19
23,A ALBON,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,11,0,1,22.1,6,2,0,1,1,0,1,3,6,0,29.48,37.82,62.73,1006.77,0,1.03,9
27,N HULKENBERG,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,18,0,1,20.4,17,2,0,1,1,0,1,3,6,0,29.48,37.82,62.73,1006.77,0,1.03,15
30,L LAWSON,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,12,0,1,20.5,13,2,0,1,1,0,1,3,6,10,29.48,37.82,62.73,1006.77,0,1.03,12
31,E OCON,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,19,0,1,21.5,18,2,0,1,1,0,1,3,6,0,29.48,37.82,62.73,1006.77,0,1.03,14
44,L HAMILTON,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,7,1,1,20.1,12,2,0,1,1,0,1,3,6,0,29.48,37.82,62.73,1006.77,0,1.03,7
55,C SAINZ,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,6,3,1,24.1,7,2,0,1,1,0,1,3,6,0,29.48,37.82,62.73,1006.77,0,1.03,8
63,G RUSSELL,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,3,4,1,20.3,3,2,0,1,1,0,1,3,6,0,29.48,37.82,62.73,1006.77,0,1.03,5
81,O PIASTRI,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,2,5,1,21.3,2,2,0,1,1,0,1,3,6,0,29.48,37.82,62.73,1006.77,0,1.03,1
87,O BEARMAN,,2025,Race,2025-04-20,17:00:00,2025-04-20,19:00:00,03:00:00,15,0,1,22.0,16,2,0,1,1,0,1,3,6,0,29.48,37.82,62.73,1006.77,0,1.03,13
1,M VERSTAPPEN,,2025,Sprint,2025-05-03,16:00:00,2025-05-03,17:00:00,-04:00:00,1,37,1,25.8,3,2,1,0,0,1,1,6,22,10,24.77,30.65,79.32,1015.84,1,1.61,4
1,M VERSTAPPEN,,2025,Sprint,2025-05-03,16:00:00,2025-05-03,17:00:00,-04:00:00,1,37,1,25.8,3,2,1,0,0,1,1,6,22,10,24.77,30.65,79.32,1015.84,1,1.61,4
4,L NORRIS,,2025,Sprint,2025-05-03,16:00:00,2025-05-03,17:00:00,-04:00:00,2,6,1,23.4,12,2,1,0,0,1,1,6,22,0,24.77,30.65,79.32,1015.84,1,1.61,2
